Region	District	Commune	Fokontany
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	BEAHITSE	BEAHITSE
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	BEAHITSE	BEHOMBY
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	BEAHITSE	"BELAMOTY NORD"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	BEAHITSE	"BELAMOTY SUD"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	BEAHITSE	BESELY
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	BEAHITSE	BEVALA
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	BEAHITSE	"EVOVO NORD"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	BEAHITSE	"EVOVO SUD"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	BEAHITSE	ANKILIBEHARITSE
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	BEAHITSE	MAROFOTOTSE
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	BEAHITSE	MAROSAHO
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	BEAHITSE	MAROVOTRE
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	BEAHITSE	"RANOABO HAUT"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	BEAHITSE	"RANOABO NORD"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	BEAHITSE	"RANOABO SUD"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	BEAHITSE	SAINTA
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	BEAHITSE	TALIMBOLA
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	"BELAFIKE HAUT"	"AMBATOVAKY HAUT"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	"BELAFIKE HAUT"	AMPAMATA
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	"BELAFIKE HAUT"	ANDAKATO
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	"BELAFIKE HAUT"	ANKILIMASY
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	"BELAFIKE HAUT"	ANKILITELO
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	"BELAFIKE HAUT"	"BEADALA BAS"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	"BELAFIKE HAUT"	"BEADALA HAUT"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	"BELAFIKE HAUT"	"BELAFIKE BAS"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	"BELAFIKE HAUT"	"BELAFIKE HAUT"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	"BELAFIKE HAUT"	MIKAIKARIVO
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	"BELAFIKE HAUT"	"NAMELOMPIA BAS"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	"BELAFIKE HAUT"	"NAMELOMAMPIA HAUT"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	"BELAFIKE HAUT"	TRATSIOTSE
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	"BELAFIKE HAUT"	VINANITELO
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	"BEROY SUD"	AMBONIARIVO
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	"BEROY SUD"	"AMPANDRABE CENTRE"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	"BEROY SUD"	AMPANAGNIRA
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	"BEROY SUD"	"ANANDRATO ANKATRAFAY"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	"BEROY SUD"	ANDRANOGISO
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	"BEROY SUD"	"ANTALY VOHIPISAKY"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	"BEROY SUD"	"BELOBAKA NORD"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	"BEROY SUD"	"BEROY NORD"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	"BEROY SUD"	"BEROY SUD"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	"BEROY SUD"	"BESAROY HAUT"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	"BEROY SUD"	"ANKILIBORY II"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	"BEROY SUD"	MITSINJO
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	"BEROY SUD"	"TSIKOMBO CENTRE"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	"BEROY SUD"	"TSIKOMBO BAS"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	"BEROY SUD"	"TSIKOMBO HAUT"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	"BEROY SUD"	"ANKILIBORY I"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	AMBATOKAPIKA
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	"AMBATOVAKY CENTRE"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	"AMBATOVAKY TANANTSOA"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	AMBINDA
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	AMPOZOKE
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	ANDOHARANO
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	ANDRANOMENA
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	ANIVORANO
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	ANJATOKA
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	ANKAZOTA
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	ANKOZOHOZO
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	ANTALY
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	"ANTSEVASEVA BEFOE"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	ANTSEVASEVA
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	BEDEBOKE
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	BEHATRAVY
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	BEHAZONDREGNETSE
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	BEHOLIVA
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	"BEKILY CENTRE"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	BEKINAGNA
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	"BESAKOA LIAMBOSITSE"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	BEVIRO
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	BEARA
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	"EJEDA CENTRE"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	"EJEDA NORD"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	"EJEDA SUD"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	ENOSY
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	ESIFAKE
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	ETORY
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	FIANTSIFAKE
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	FARAFATSE
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	KILIMIDEGA
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	LAMBOMATY
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	"MANAKARALAHY NORD"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	"MANAKARALAHY SUD"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	MANAKARAVAVY
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	"MANDOPAKE I"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	"MANDOPAKE II"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	MAROVAHATSY
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	MATAVE
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	MIRAFY
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	"MITSORIAKE SUD"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	SAKANAY
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	SAKOANTOVO
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	TANANDAVA
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	TANANONDATY
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	TRANOMBORO
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	TSIKOAKAHETSE
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	EJEDA	TSIZARAE
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	FOTADREVO	AMBARARATA
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	FOTADREVO	AMBATOBE
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	FOTADREVO	AMBATOMAINTY
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	FOTADREVO	"AMBELANY HAUT"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	FOTADREVO	AMBONDROMENA
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	FOTADREVO	ANALABE
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	FOTADREVO	ANALAMASY
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	FOTADREVO	ANARABEMOKO
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	FOTADREVO	ANDAMAKY
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	FOTADREVO	ANDRANOMILITSE
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	FOTADREVO	"ANDRANOTSIRIRY SUD"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	FOTADREVO	"ANDRANOTSIRIRY NORD"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	FOTADREVO	ANIVORANO
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	FOTADREVO	"ANIVORANO I"
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	FOTADREVO	ANKILIBE
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	FOTADREVO	ANKILIMALANGY
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	FOTADREVO	ANKILIMAMY
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	FOTADREVO	ANKILITSIDRO
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	FOTADREVO	ANKOPIA
ATSIMO-ANDREFANA	"AMPANIHY OUEST"	FOTADREVO	"ASONJO II"
